measurement,deployment_id,timestamp,sensors/Cond,sensors/DOpct,sensors/Sal,sensors/Temp,sensors/Turb,sensors/lat,sensors/lon,sensors/pH,
Ada,14,2022-07-09T01:45:00+00:00,918,95,0.44,26.34,6.89,41.12723333,-73.80816667,7.33,
Ada,14,2022-07-09T02:00:00+00:00,918,93.8,0.44,26.31,6.26,41.12723333,-73.80816667,7.33,
Ada,14,2022-07-09T02:15:00+00:00,918,93.3,0.44,26.3,6.25,41.12721667,-73.80816667,7.32,
Ada,14,2022-07-09T02:30:00+00:00,918,94.9,0.44,26.29,5.9,41.12723333,-73.80816667,7.32,
Ada,14,2022-07-09T02:45:00+00:00,917,94.3,0.44,26.3,5.98,41.12723333,-73.80816667,7.31,
Ada,14,2022-07-09T03:00:00+00:00,917,95,0.44,26.28,5.55,41.12723333,-73.80816667,7.31,
Ada,14,2022-07-09T03:15:00+00:00,918,96.4,0.44,26.28,5.34,41.12725,-73.80816667,7.3,
Ada,14,2022-07-09T03:30:00+00:00,918,94.9,0.44,26.28,5.47,41.12725,-73.80816667,7.3,
Ada,14,2022-07-09T03:45:00+00:00,917,92.7,0.44,26.29,5.47,41.12725,-73.80816667,7.31,
Ada,14,2022-07-09T04:00:00+00:00,918,96.9,0.44,26.27,4.99,41.12725,-73.80816667,7.33,
Ada,14,2022-07-09T04:15:00+00:00,917,96.7,0.44,26.27,4.7,41.12726667,-73.80816667,7.33,
Ada,14,2022-07-09T04:30:00+00:00,917,94.8,0.44,26.28,4.36,41.12726667,-73.80816667,7.33,
Ada,14,2022-07-09T04:45:00+00:00,917,95.6,0.44,26.29,4.32,41.12725,-73.80816667,7.32,
Ada,14,2022-07-09T05:00:00+00:00,917,57.26,0.44,26.3,4.5,41.12725,-73.80816667,7.3,
Ada,14,2022-07-09T05:15:00+00:00,917,76.2,0.44,26.3,4.14,41.12726667,-73.80816667,7.32,
Ada,14,2022-07-09T05:30:00+00:00,917,81.1,0.44,26.27,4.06,41.12726667,-73.80816667,7.31,
Ada,14,2022-07-09T05:45:00+00:00,917,85.1,0.44,26.27,4.03,41.12725,-73.80816667,7.31,
Ada,14,2022-07-09T06:00:00+00:00,916,85.3,0.44,26.3,4.12,41.12725,-73.808,7.3,
Ada,14,2022-07-09T06:15:00+00:00,917,90,0.44,26.29,2.34,41.12725,-73.808,7.29,
Ada,14,2022-07-09T06:30:00+00:00,916,85.6,0.44,26.29,2.55,41.12725,-73.808,7.28,
Ada,14,2022-07-09T06:45:00+00:00,917,90.8,0.44,26.26,2.53,41.12725,-73.808,7.29,
Ada,14,2022-07-09T07:00:00+00:00,916,81.2,0.44,26.28,2.03,41.12725,-73.808,7.28,
Ada,14,2022-07-09T07:15:00+00:00,916,83.9,0.44,26.29,2,41.12725,-73.808,7.29,
Ada,14,2022-07-09T07:30:00+00:00,916,85.1,0.44,26.3,2.03,41.12725,-73.80816667,7.28,
Ada,14,2022-07-09T07:45:00+00:00,916,77.91,0.44,26.31,2.11,41.12726667,-73.80816667,7.28,
Ada,14,2022-07-09T08:00:00+00:00,911,89.7,0.43,26.29,2.3,41.12726667,-73.80816667,7.29,
Ada,14,2022-07-09T08:15:00+00:00,908,90.2,0.43,26.28,2,41.12726667,-73.80816667,7.33,
Ada,14,2022-07-09T08:30:00+00:00,907,88.4,0.43,26.27,1.93,41.12726667,-73.80816667,7.3,
Ada,14,2022-07-09T08:45:00+00:00,909,90.2,0.43,26.24,2.12,41.12726667,-73.80816667,7.32,
Ada,14,2022-07-09T09:00:00+00:00,914,87.6,0.44,26.22,2.13,41.12725,-73.80816667,7.31,
Ada,14,2022-07-09T09:15:00+00:00,912,87.9,0.44,26.19,2.02,41.12725,-73.80816667,7.31,
Ada,14,2022-07-09T09:30:00+00:00,911,90.6,0.44,26.16,2.04,41.12725,-73.80816667,7.31,
Ada,14,2022-07-09T09:45:00+00:00,910,88.8,0.44,26.12,2.13,41.12725,-73.80816667,7.32,
Ada,14,2022-07-09T10:00:00+00:00,906,80.8,0.43,26.07,1.9,41.12725,-73.80816667,7.34,
Ada,14,2022-07-09T10:15:00+00:00,906,87.2,0.43,26.04,1.87,41.12725,-73.80816667,7.36,
Ada,14,2022-07-09T10:30:00+00:00,905,89.1,0.43,26.01,2.94,41.12725,-73.80816667,7.35,
Ada,14,2022-07-09T10:45:00+00:00,906,87.9,0.43,26,2.81,41.12725,-73.80816667,7.34,
Ada,14,2022-07-09T11:00:00+00:00,906,89.3,0.43,25.98,1.96,41.12725,-73.80816667,7.35,
Ada,14,2022-07-09T11:15:00+00:00,905,86.3,0.43,25.96,1.95,41.12725,-73.80816667,7.34,
Ada,14,2022-07-09T11:30:00+00:00,905,86.1,0.44,25.94,2.58,41.12723333,-73.80816667,7.33,
Ada,14,2022-07-09T11:45:00+00:00,906,86.8,0.44,25.93,2.26,41.12723333,-73.80816667,7.33,
Ada,14,2022-07-09T12:00:00+00:00,905,88.7,0.44,25.92,2.05,41.12723333,-73.80816667,7.34,
Ada,14,2022-07-09T12:15:00+00:00,905,88.4,0.44,25.92,2.63,41.12723333,-73.80816667,7.34,
Ada,14,2022-07-09T12:30:00+00:00,907,90.9,0.44,25.95,3.58,41.12725,-73.80816667,7.35,
Ada,14,2022-07-09T12:45:00+00:00,908,90.1,0.44,26,2.41,41.12726667,-73.80816667,7.36,
Ada,14,2022-07-09T13:00:00+00:00,910,93.4,0.44,26.06,2.17,41.12726667,-73.80816667,7.4,
Ada,14,2022-07-09T13:15:00+00:00,910,94.8,0.44,26.08,1.94,41.12726667,-73.80816667,7.39,
Ada,14,2022-07-09T13:30:00+00:00,909,90.7,0.44,26.08,1.96,41.12725,-73.80816667,7.39,
Ada,14,2022-07-09T13:45:00+00:00,911,93.2,0.44,26.16,1.82,41.12725,-73.80816667,7.39,
Ada,14,2022-07-09T14:00:00+00:00,910,79.36,0.44,26.02,1.8,41.12725,-73.80816667,7.29,
Ada,14,2022-07-09T14:15:00+00:00,909,85.4,0.44,26.06,1.88,41.12725,-73.80816667,7.33,
Ada,14,2022-07-09T14:30:00+00:00,909,86.9,0.44,26.14,1.81,41.12723333,-73.80816667,7.32,
Ada,14,2022-07-09T14:45:00+00:00,912,88.4,0.44,26.2,2.15,41.12723333,-73.80816667,7.34,
Ada,14,2022-07-09T15:00:00+00:00,910,81.6,0.44,26.02,1.97,41.12723333,-73.80816667,7.29,
Ada,14,2022-07-09T15:15:00+00:00,914,96.6,0.44,26.06,2.32,41.12723333,-73.80816667,7.35,
Ada,14,2022-07-09T15:30:00+00:00,913,94.4,0.44,26.05,1.96,41.12723333,-73.80816667,7.34,
Ada,14,2022-07-09T15:45:00+00:00,913,101.2,0.44,26.11,2.03,41.12723333,-73.80816667,7.43,
Ada,14,2022-07-09T16:00:00+00:00,914,101.5,0.44,26.18,2.95,41.12723333,-73.80816667,7.42,
Ada,14,2022-07-09T16:15:00+00:00,916,98.4,0.44,26.19,1.93,41.12721667,-73.80816667,7.39,
Ada,14,2022-07-09T16:30:00+00:00,916,97.8,0.44,26.18,3.24,41.12721667,-73.80816667,7.38,
Ada,14,2022-07-09T16:45:00+00:00,917,101,0.44,26.29,1.91,41.1272,-73.80816667,7.41,
Ada,14,2022-07-09T17:00:00+00:00,918,100,0.44,26.34,4.75,41.1272,-73.80816667,7.41,
Ada,14,2022-07-09T17:15:00+00:00,920,102.2,0.44,26.39,21.26,41.1272,-73.80816667,7.42,
Ada,14,2022-07-09T17:30:00+00:00,921,103.3,0.44,26.38,2.04,41.1272,-73.80816667,7.41,
Ada,14,2022-07-09T17:45:00+00:00,922,104.1,0.44,26.45,1.9,41.1272,-73.80816667,7.42,
Ada,14,2022-07-09T18:00:00+00:00,925,104.8,0.44,26.51,2.13,41.12721667,-73.80816667,7.43,
Ada,14,2022-07-09T18:15:00+00:00,929,104.7,0.44,26.49,2.4,41.12721667,-73.80816667,7.4,
Ada,14,2022-07-09T18:30:00+00:00,928,104.5,0.44,26.52,2.16,41.12723333,-73.80816667,7.39,
Ada,14,2022-07-09T18:45:00+00:00,927,100.7,0.44,26.67,1.8,41.12723333,-73.80816667,7.41,
Ada,14,2022-07-09T19:00:00+00:00,931,104.3,0.44,26.67,1.93,41.12723333,-73.80816667,7.4,
Ada,14,2022-07-09T19:15:00+00:00,933,105.5,0.44,26.72,1.82,41.12723333,-73.80816667,7.38,
Ada,14,2022-07-09T19:30:00+00:00,932,105.7,0.44,26.71,1.9,41.12723333,-73.80816667,7.39,
Ada,14,2022-07-09T19:45:00+00:00,932,105.9,0.44,26.76,1.98,41.12723333,-73.80816667,7.39,
Ada,14,2022-07-09T20:00:00+00:00,935,107.3,0.44,26.78,2,41.12723333,-73.80816667,7.39,
Ada,14,2022-07-09T20:15:00+00:00,938,106.1,0.44,26.8,2.11,41.12723333,-73.80816667,7.39,
Ada,14,2022-07-09T20:30:00+00:00,935,106.8,0.44,26.82,2.02,41.12723333,-73.808,7.4,
Ada,14,2022-07-09T20:45:00+00:00,939,109.7,0.44,26.9,1.93,41.12721667,-73.80816667,7.42,
Ada,14,2022-07-09T21:00:00+00:00,936,109.7,0.44,26.98,1.9,41.12721667,-73.80816667,7.41,
Ada,14,2022-07-09T21:15:00+00:00,936,109.8,0.44,27,2.09,41.12721667,-73.80816667,7.42,
Ada,14,2022-07-09T21:30:00+00:00,940,111.6,0.44,26.99,2.08,41.12723333,-73.80816667,7.43,
Ada,14,2022-07-09T21:45:00+00:00,939,111.1,0.44,27,1.98,41.12723333,-73.80816667,7.43,
Ada,14,2022-07-09T22:00:00+00:00,936,110,0.44,27.04,2.4,41.12725,-73.808,7.44,
Ada,14,2022-07-09T22:15:00+00:00,928,104.3,0.44,26.92,2.02,41.12726667,-73.808,7.42,
Ada,14,2022-07-09T22:30:00+00:00,928,105.3,0.44,26.99,2.57,41.12726667,-73.808,7.44,
Ada,14,2022-07-09T22:45:00+00:00,932,105.9,0.44,27.03,2.67,41.12726667,-73.808,7.43,
Ada,14,2022-07-09T23:00:00+00:00,935,105.7,0.44,26.97,2.14,41.12725,-73.808,7.42,
Ada,14,2022-07-09T23:15:00+00:00,934,106.1,0.44,26.99,2.16,41.12725,-73.808,7.42,
Ada,14,2022-07-09T23:30:00+00:00,935,106.6,0.44,26.99,2.16,41.12723333,-73.808,7.41,
Ada,14,2022-07-09T23:45:00+00:00,935,106.7,0.44,27.01,2.09,41.12721667,-73.808,7.4,
Ada,14,2022-07-10T00:00:00+00:00,936,107.1,0.44,27,2.11,41.12721667,-73.808,7.4,
Ada,14,2022-07-10T00:15:00+00:00,938,107.7,0.44,26.99,2.04,41.12723333,-73.80816667,7.39,
Ada,14,2022-07-10T00:30:00+00:00,938,104.9,0.44,27,2.2,41.12723333,-73.80816667,7.37,
Ada,14,2022-07-10T00:45:00+00:00,938,107.7,0.44,26.99,2.26,41.12725,-73.80816667,7.37,
Ada,14,2022-07-10T01:00:00+00:00,940,107.9,0.44,27,2.31,41.12725,-73.80816667,7.37,
Ada,14,2022-07-10T01:15:00+00:00,938,107.5,0.44,27.01,2.16,41.12725,-73.80816667,7.37,
Ada,14,2022-07-10T01:30:00+00:00,939,106.8,0.44,27,2.2,41.12725,-73.80816667,7.37,
Ada,14,2022-07-10T01:45:00+00:00,938,108.3,0.44,27,2.38,41.12723333,-73.80816667,7.38,
Ada,14,2022-07-10T02:00:00+00:00,939,105.9,0.44,26.99,2.24,41.12721667,-73.80816667,7.38,
Ada,14,2022-07-10T02:15:00+00:00,939,106.9,0.44,27,2.97,41.12721667,-73.80816667,7.37,
Ada,14,2022-07-10T02:30:00+00:00,938,102.7,0.44,26.99,5.13,41.12723333,-73.80816667,7.37,
Ada,14,2022-07-10T02:45:00+00:00,938,86.7,0.44,26.98,7.78,41.12723333,-73.80816667,7.36,
Ada,14,2022-07-10T03:00:00+00:00,938,95,0.44,26.98,7.03,41.12725,-73.80816667,7.37,
Ada,14,2022-07-10T03:15:00+00:00,937,99.3,0.44,26.98,4.73,41.12725,-73.80816667,7.36,
Ada,14,2022-07-10T03:30:00+00:00,937,102.1,0.44,26.97,4.57,41.12725,-73.80816667,7.35,
Ada,14,2022-07-10T03:45:00+00:00,939,94.4,0.44,26.98,4.21,41.12725,-73.80816667,7.36,
Ada,14,2022-07-10T04:00:00+00:00,940,101.3,0.44,26.98,4.16,41.12725,-73.80816667,7.39,
Ada,14,2022-07-10T04:15:00+00:00,939,99,0.44,26.98,3.98,41.12726667,-73.80816667,7.42,
Ada,14,2022-07-10T04:30:00+00:00,939,107,0.44,26.93,3.78,41.12726667,-73.80816667,7.42,
Ada,14,2022-07-10T04:45:00+00:00,938,108.5,0.44,26.97,4,41.12725,-73.80816667,7.41,
Ada,14,2022-07-10T05:00:00+00:00,938,107.6,0.44,26.96,3.46,41.12725,-73.80816667,7.43,
Ada,14,2022-07-10T05:15:00+00:00,936,104.1,0.44,26.94,3.31,41.12726667,-73.80816667,7.43,
Ada,14,2022-07-10T05:30:00+00:00,935,102,0.44,26.89,3.1,41.12726667,-73.80816667,7.48,
Ada,14,2022-07-10T05:45:00+00:00,932,106.9,0.44,26.83,3.15,41.12725,-73.80816667,7.52,
Ada,14,2022-07-10T06:00:00+00:00,934,107.9,0.44,26.8,3.15,41.12725,-73.808,7.48,
Ada,14,2022-07-10T06:15:00+00:00,928,104.1,0.44,26.74,2.84,41.12725,-73.808,7.41,
Ada,14,2022-07-10T06:30:00+00:00,927,101.7,0.44,26.68,2.95,41.12725,-73.808,7.4,
Ada,14,2022-07-10T06:45:00+00:00,927,99.2,0.44,26.63,2.66,41.12725,-73.808,7.39,
Ada,14,2022-07-10T07:00:00+00:00,926,99.7,0.44,26.59,2.6,41.12725,-73.808,7.41,
Ada,14,2022-07-10T07:15:00+00:00,926,96.1,0.44,26.54,2.91,41.12725,-73.808,7.38,
Ada,14,2022-07-10T07:30:00+00:00,925,94.9,0.44,26.49,2.54,41.12726667,-73.80816667,7.37,
Ada,14,2022-07-10T07:45:00+00:00,924,88.9,0.44,26.45,2.41,41.12726667,-73.80816667,7.34,
Ada,14,2022-07-10T08:00:00+00:00,924,92.5,0.44,26.4,2.51,41.12726667,-73.80816667,7.33,
Ada,14,2022-07-10T08:15:00+00:00,913,89.3,0.44,26.35,2.46,41.12728333,-73.80816667,7.33,
Ada,14,2022-07-10T08:30:00+00:00,922,90.6,0.44,26.31,2.73,41.12726667,-73.80816667,7.34,
Ada,14,2022-07-10T08:45:00+00:00,921,74.99,0.44,26.25,2.53,41.12726667,-73.80816667,7.33,
Ada,14,2022-07-10T09:00:00+00:00,920,68.2,0.44,26.21,2.56,41.12726667,-73.80816667,7.33,
Ada,14,2022-07-10T09:15:00+00:00,919,69.02,0.44,26.16,2.57,41.12725,-73.80816667,7.34,
Ada,14,2022-07-10T09:30:00+00:00,919,83.3,0.44,26.12,2.96,41.12725,-73.80816667,7.33,
Ada,14,2022-07-10T09:45:00+00:00,918,79.64,0.44,26.08,2.11,41.12725,-73.80816667,7.32,
Ada,14,2022-07-10T10:00:00+00:00,856,79.43,0.41,26.03,2.25,41.12725,-73.80816667,7.3,
Ada,14,2022-07-10T10:15:00+00:00,916,77.23,0.44,25.98,2.2,41.12725,-73.80816667,7.28,
Ada,14,2022-07-10T10:30:00+00:00,913,82.4,0.44,25.94,2.17,41.12725,-73.80816667,7.29,
Ada,14,2022-07-10T10:45:00+00:00,885,82.8,0.43,25.89,2.23,41.12725,-73.80816667,7.3,
Ada,14,2022-07-10T11:00:00+00:00,915,79.85,0.44,25.85,2.38,41.12725,-73.80816667,7.29,
Ada,14,2022-07-10T11:15:00+00:00,909,79.71,0.44,25.82,2.54,41.12725,-73.80816667,7.29,
Ada,14,2022-07-10T11:30:00+00:00,912,79.02,0.44,25.78,2.34,41.12725,-73.80816667,7.28,
Ada,14,2022-07-10T11:45:00+00:00,913,81.1,0.44,25.75,2.34,41.12723333,-73.80816667,7.3,
Ada,14,2022-07-10T12:00:00+00:00,912,85.4,0.44,25.71,2.7,41.12723333,-73.80816667,7.31,
Ada,14,2022-07-10T12:15:00+00:00,914,79.33,0.44,25.75,3.04,41.12723333,-73.80816667,7.28,
Ada,14,2022-07-10T12:30:00+00:00,916,75.71,0.44,25.8,3.04,41.12726667,-73.80816667,7.27,
Ada,14,2022-07-10T12:45:00+00:00,915,78.79,0.44,25.77,3.38,41.12728333,-73.80816667,7.27,
Ada,14,2022-07-10T13:00:00+00:00,913,80.2,0.44,25.76,2.55,41.12728333,-73.80816667,7.28,
Ada,14,2022-07-10T13:15:00+00:00,914,79.86,0.44,25.75,2.91,41.12726667,-73.80816667,7.28,
Ada,14,2022-07-10T13:30:00+00:00,913,76.75,0.44,25.71,2.65,41.12725,-73.80816667,7.26,
Ada,14,2022-07-10T13:45:00+00:00,910,81,0.44,25.72,2.18,41.12725,-73.80816667,7.28,
Ada,14,2022-07-10T14:00:00+00:00,915,84.6,0.44,25.75,2.18,41.12725,-73.80816667,7.3,
Ada,14,2022-07-10T14:15:00+00:00,916,84.3,0.44,25.77,2.23,41.12723333,-73.80816667,7.31,
Ada,14,2022-07-10T14:30:00+00:00,916,82.9,0.44,25.74,2.47,41.12725,-73.80816667,7.28,
Ada,14,2022-07-10T14:45:00+00:00,911,81,0.44,25.73,2.68,41.12725,-73.80816667,7.26,
Ada,14,2022-07-10T15:00:00+00:00,918,81,0.44,25.72,2.42,41.12725,-73.80816667,7.26,
Ada,14,2022-07-10T15:15:00+00:00,927,88.8,0.45,25.78,3,41.12725,-73.80816667,7.28,
Ada,14,2022-07-10T15:30:00+00:00,925,89.6,0.45,25.83,4.13,41.12725,-73.80816667,7.3,
Ada,14,2022-07-10T15:45:00+00:00,926,90.4,0.45,25.89,2.2,41.12723333,-73.80816667,7.31,
Ada,14,2022-07-10T16:00:00+00:00,928,91.4,0.45,25.88,2.8,41.12723333,-73.80816667,7.3,
Ada,14,2022-07-10T16:15:00+00:00,928,92.9,0.45,25.98,2.4,41.12723333,-73.80816667,7.31,
Ada,14,2022-07-10T16:30:00+00:00,928,93,0.45,25.93,2.34,41.12721667,-73.80816667,7.31,
Ada,14,2022-07-10T16:45:00+00:00,930,94.6,0.45,25.95,2.33,41.12721667,-73.80816667,7.32,
Ada,14,2022-07-10T17:00:00+00:00,931,96.3,0.45,25.99,2.38,41.1272,-73.80816667,7.32,
Ada,14,2022-07-10T17:15:00+00:00,932,97,0.45,26.03,2.95,41.1272,-73.80816667,7.33,
Ada,14,2022-07-10T17:30:00+00:00,933,95.9,0.45,26.11,2.58,41.1272,-73.80816667,7.33,
Ada,14,2022-07-10T17:45:00+00:00,930,93.4,0.45,26.14,2.33,41.1272,-73.80816667,7.34,
Ada,14,2022-07-10T18:00:00+00:00,935,96.6,0.45,26.13,8.4,41.12721667,-73.80816667,7.34,
Ada,14,2022-07-10T18:15:00+00:00,936,97.8,0.45,26.23,2.16,41.12723333,-73.80816667,7.34,
Ada,14,2022-07-10T18:30:00+00:00,936,99.8,0.45,26.24,2.27,41.12723333,-73.80816667,7.34,
Ada,14,2022-07-10T18:45:00+00:00,936,99,0.45,26.34,2.22,41.12723333,-73.80816667,7.34,
Ada,14,2022-07-10T19:00:00+00:00,937,98.5,0.45,26.35,2.2,41.12723333,-73.80816667,7.33,
Ada,14,2022-07-10T19:15:00+00:00,939,98.7,0.45,26.35,2.3,41.12725,-73.80816667,7.33,
Ada,14,2022-07-10T19:30:00+00:00,939,100,0.45,26.44,2.43,41.12725,-73.80816667,7.34,
Ada,14,2022-07-10T19:45:00+00:00,938,100.2,0.45,26.45,2.25,41.12725,-73.808,7.34,
Ada,14,2022-07-10T20:00:00+00:00,941,102.2,0.45,26.47,2.28,41.12725,-73.80816667,7.36,
Ada,14,2022-07-10T20:15:00+00:00,941,103,0.45,26.46,2.23,41.12725,-73.80816667,7.37,
Ada,14,2022-07-10T20:30:00+00:00,942,103.7,0.45,26.52,3.06,41.12725,-73.80816667,7.38,
Ada,14,2022-07-10T20:45:00+00:00,943,106.6,0.45,26.55,2.55,41.12723333,-73.80816667,7.39,
Ada,14,2022-07-10T21:00:00+00:00,943,103.7,0.45,26.59,5.48,41.12723333,-73.80816667,7.38,
Ada,14,2022-07-10T21:15:00+00:00,941,103.1,0.45,26.6,8.96,41.12725,-73.80816667,7.38,
Ada,14,2022-07-10T21:30:00+00:00,944,104.4,0.45,26.62,3.3,41.12726667,-73.80816667,7.37,
Ada,14,2022-07-10T21:45:00+00:00,931,106.9,0.44,26.66,3.47,41.12726667,-73.80816667,7.39,
Ada,14,2022-07-10T22:00:00+00:00,943,107.7,0.45,26.64,3.38,41.12726667,-73.80816667,7.39,
Ada,14,2022-07-10T22:15:00+00:00,945,106.8,0.45,26.68,3.34,41.12726667,-73.808,7.38,
Ada,14,2022-07-10T22:30:00+00:00,944,107.2,0.45,26.68,6.21,41.12728333,-73.808,7.39,
Ada,14,2022-07-10T22:45:00+00:00,945,106.6,0.45,26.69,4.17,41.12726667,-73.808,7.39,
Ada,14,2022-07-10T23:00:00+00:00,945,106.8,0.45,26.63,5.11,41.12726667,-73.808,7.39,
Ada,14,2022-07-10T23:15:00+00:00,944,105.6,0.45,26.63,4.98,41.12726667,-73.808,7.38,
Ada,14,2022-07-10T23:30:00+00:00,904,106.1,0.43,26.65,4.6,41.12725,-73.80816667,7.39,
Ada,14,2022-07-10T23:45:00+00:00,942,105,0.45,26.7,4.82,41.12723333,-73.80816667,7.38,
Ada,14,2022-07-11T00:00:00+00:00,943,105.2,0.45,26.61,4.9,41.12723333,-73.80816667,7.38,
Ada,14,2022-07-11T00:15:00+00:00,944,106.7,0.45,26.64,4.53,41.12723333,-73.80816667,7.38,
Ada,14,2022-07-11T00:30:00+00:00,945,108.6,0.45,26.66,2.48,41.12723333,-73.80816667,7.38,
Ada,14,2022-07-11T00:45:00+00:00,945,106.7,0.45,26.68,2.84,41.12725,-73.80816667,7.38,
Ada,14,2022-07-11T01:00:00+00:00,945,105.5,0.45,26.69,2.69,41.12725,-73.80816667,7.37,
Ada,14,2022-07-11T01:15:00+00:00,945,104,0.45,26.66,2.58,41.12725,-73.80816667,7.37,
Ada,14,2022-07-11T01:30:00+00:00,946,99,0.45,26.65,2.4,41.12723333,-73.80816667,7.38,
Ada,14,2022-07-11T01:45:00+00:00,946,103.2,0.45,26.62,2.68,41.12723333,-73.80816667,7.37,
Ada,14,2022-07-11T02:00:00+00:00,946,106.2,0.45,26.61,3.01,41.12723333,-73.80816667,7.37,
Ada,14,2022-07-11T02:15:00+00:00,946,103.4,0.45,26.66,2.82,41.12723333,-73.80816667,7.36,
Ada,14,2022-07-11T02:30:00+00:00,946,100.4,0.45,26.64,2.61,41.12725,-73.80816667,7.36,
Ada,14,2022-07-11T02:45:00+00:00,946,101.9,0.45,26.64,2.92,41.12725,-73.80816667,7.37,
Ada,14,2022-07-11T03:00:00+00:00,946,101.8,0.45,26.65,2.66,41.12725,-73.80816667,7.37,
Ada,14,2022-07-11T03:15:00+00:00,947,95.8,0.45,26.64,3.4,41.12725,-73.80816667,7.36,
Ada,14,2022-07-11T03:30:00+00:00,930,94.4,0.44,26.64,3.31,41.12725,-73.80816667,7.35,
Ada,14,2022-07-11T03:45:00+00:00,946,94.4,0.45,26.65,3.07,41.12726667,-73.80816667,7.34,
Ada,14,2022-07-11T04:00:00+00:00,947,94.8,0.45,26.64,3.04,41.12726667,-73.80816667,7.35,
Ada,14,2022-07-11T04:15:00+00:00,947,98.6,0.45,26.68,3.42,41.12726667,-73.80816667,7.35,
Ada,14,2022-07-11T04:30:00+00:00,946,102.8,0.45,26.72,3.18,41.12725,-73.80816667,7.38,
Ada,14,2022-07-11T04:45:00+00:00,943,104.4,0.45,26.73,4.04,41.12725,-73.80816667,7.38,
Ada,14,2022-07-11T05:00:00+00:00,942,105.6,0.45,26.68,2.74,41.12726667,-73.80816667,7.44,
Ada,14,2022-07-11T05:15:00+00:00,941,103.4,0.45,26.64,2.7,41.12726667,-73.80816667,7.45,
Ada,14,2022-07-11T05:30:00+00:00,940,100.5,0.45,26.6,3.21,41.12726667,-73.808,7.46,
Ada,14,2022-07-11T05:45:00+00:00,939,101.5,0.45,26.56,2.97,41.12725,-73.808,7.45,
Ada,14,2022-07-11T06:00:00+00:00,938,101.6,0.45,26.51,2.99,41.12725,-73.808,7.43,
Ada,14,2022-07-11T06:15:00+00:00,936,100.3,0.45,26.45,3.15,41.12725,-73.808,7.42,
Ada,14,2022-07-11T06:30:00+00:00,936,101.3,0.45,26.41,2.99,41.12725,-73.808,7.41,
Ada,14,2022-07-11T06:45:00+00:00,937,96.4,0.45,26.38,3.02,41.12725,-73.80816667,7.4,
Ada,14,2022-07-11T07:00:00+00:00,935,99.4,0.45,26.32,2.86,41.12725,-73.80816667,7.41,
Ada,14,2022-07-11T07:15:00+00:00,935,96.1,0.45,26.3,3.09,41.12725,-73.808,7.38,
Ada,14,2022-07-11T07:30:00+00:00,935,95.9,0.45,26.25,2.94,41.12726667,-73.80816667,7.37,
Ada,14,2022-07-11T07:45:00+00:00,934,94.9,0.45,26.22,2.9,41.12726667,-73.80816667,7.36,
Ada,14,2022-07-11T08:00:00+00:00,933,76.93,0.45,26.18,2.85,41.12728333,-73.80816667,7.33,
Ada,14,2022-07-11T08:15:00+00:00,932,80.5,0.45,26.13,2.94,41.12728333,-73.80816667,7.32,
Ada,14,2022-07-11T08:30:00+00:00,931,83.1,0.45,26.09,3.25,41.12726667,-73.80816667,7.33,
Ada,14,2022-07-11T08:45:00+00:00,930,84.4,0.45,26.06,2.96,41.12726667,-73.80816667,7.32,
Ada,14,2022-07-11T09:00:00+00:00,930,89.4,0.45,26.03,2.94,41.12725,-73.80816667,7.34,
Ada,14,2022-07-11T09:15:00+00:00,929,86.8,0.45,25.99,3.45,41.12725,-73.80816667,7.32,
Ada,14,2022-07-11T09:30:00+00:00,929,87.8,0.45,25.94,3.06,41.12725,-73.80816667,7.33,
Ada,14,2022-07-11T09:45:00+00:00,928,87.3,0.45,25.9,2.99,41.12725,-73.80816667,7.33,
Ada,14,2022-07-11T10:00:00+00:00,928,87.4,0.45,25.89,2.92,41.12725,-73.80816667,7.32,
Ada,14,2022-07-11T10:15:00+00:00,927,88.2,0.45,25.85,2.78,41.12725,-73.80816667,7.32,
Ada,14,2022-07-11T10:30:00+00:00,926,90,0.45,25.81,3.15,41.12725,-73.80816667,7.33,
Ada,14,2022-07-11T10:45:00+00:00,926,84.1,0.45,25.79,2.87,41.12725,-73.80816667,7.32,
Ada,14,2022-07-11T11:00:00+00:00,926,84.8,0.45,25.76,2.88,41.12725,-73.80816667,7.31,
Ada,14,2022-07-11T11:15:00+00:00,925,82.4,0.45,25.73,2.94,41.12725,-73.80816667,7.31,
Ada,14,2022-07-11T11:30:00+00:00,925,82.7,0.45,25.71,3.01,41.12725,-73.80816667,7.3,
Ada,14,2022-07-11T11:45:00+00:00,924,86.9,0.45,25.69,4.78,41.12725,-73.80816667,7.32,
Ada,14,2022-07-11T12:00:00+00:00,924,87.4,0.45,25.68,4.62,41.12725,-73.80816667,7.34,
Ada,14,2022-07-11T12:15:00+00:00,925,86,0.45,25.7,4.44,41.12726667,-73.80816667,7.34,
Ada,14,2022-07-11T12:30:00+00:00,926,86.5,0.45,25.74,6.02,41.12726667,-73.80816667,7.32,
Ada,14,2022-07-11T12:45:00+00:00,925,87,0.45,25.72,3.91,41.12728333,-73.80816667,7.33,
Ada,14,2022-07-11T13:00:00+00:00,925,87.7,0.45,25.73,3,41.12728333,-73.80816667,7.33,
Ada,14,2022-07-11T13:15:00+00:00,925,88.7,0.45,25.7,2.89,41.12728333,-73.80816667,7.34,
Ada,14,2022-07-11T13:30:00+00:00,928,88.6,0.45,25.68,3.67,41.12726667,-73.80816667,7.32,
